id,total
7e79f1a9cb10504dd2fc569d84f2a346,25.761091051195702
4a2f52a31466509462042dacd3d66de7,18.33809704686734
f22f6ec19360a7bcc7e0f6c76912c88b,0.06228520390736491
6382e9933644b1751511264ec8194ef5,145.14184064199853
638c2f2961777b10009d7fdebae561bc,6.797179078355338
fdd2536131a3fa4add42174bd06a44a9,0.18713253887521591
96f671e208c0b3fa2c16bd75d2a2c623,11.039921437031763
e61ab803407cfa8089f30e98ec25e7ff,1.282143154403663
c5721a893d7f281142d8072106677b69,3.3819255782499735
c046e0825a0514c069bc9324bea3c0c8,15.705509045646405
d53220af27428bfec4de2f6a2201cb5d,0.050981342240828904
99afaf8df3fbda5c1555b7428368192e,3.7471410098710134
c4286223103f8eb6a63778aa53aaeda0,31.186480048773678
b4a163208a8f677aa35f363922f78a87,0.12279969974104706
6f023f18cf62802daa33560078722d71,0.40644652347839644
f1219276b600fd58368320fea58124a3,0.29492506810744773
1bd6ecbeb790631e368bf2bbd9d65fc0,0.16888097077180134
13012b421b80ee961ae98f0dc6dabf70,0.15044520897276664
9ab3310679019597edeb0a7817e91d6b,0.049441136622848506
fbbb27a6c006e413ffd11f7b8cfa05bf,7.074870007273259
5db6a74cc9a70f7bed21dbaccefb2bc6,21.613104023262792
215c2b210defaa96c82aa7fc914b3aa3,1.8522194325154209
bbc5bb42d232a12c1c4a36d19ea3edc3,0.17705397090091007
5cc2990d426cb95ed5196c84b764719e,1.1646138450898154
04eb42ef3e9d0fc01d0d92b9b8553c98,0.7467437506493496
38f735db0957f82fa85a3c489e1a2f48,0.6441773805330001
78ebb5ecfad4253875e79be72890671e,0.49920722634797904
fa057a10cab66291f75325a615a49022,4.704885765276451
7a9edcb72e9324646036b61eb8bca34e,0.03741343492063497
7953cb8c862e491e814ff879c6b15d70,12.055934317094053
fb55098867b9ca9e700e98d01132440b,0.1704411162343898
c8ed583f577be835622691017a4510ac,8.653044954585857
6ba02759b7b6b1a9d63e52cdb987790f,5.805436560699147
4ec81e7c61d37a22e6312c46f6470d0b,6.742970276536345
8b5272272cd2f0c14a87ea80aee687b4,2.3922732746935598
599200400fb7c5daa538790980080878,0.4283131959291388
c67fcbd8cd0713809df3d2fe3335471f,0.8193194988599934
4aec1e509de877a3096de291dc7f9233,2.524532649085004
f622b49d195f8965b1e98af823f93fac,2.0288794396500722
19c7a886601c8285b7b3e3a3432f909a,0.13495088718158701
3be96871d2b33fe1e657e5a9d21d098f,0.05496313696783315
c9f28a68a28d9de071592a9a48b0773f,0.3812594534723143
11f8689394e4182e414d04b077271dd6,5.119798722403177
9c63d1b3a539b205abadab3201694fae,0.9943089985517944
112f0151041efbb1618df1a528c0eb25,4.099854102291016
756f2b67d05f8955da2d60063d683969,39.69920911244091
0090bd168e80e08b19eff82d2610ce33,0.8925448220687039
64a58812d02366049f33602229d954f6,7.316676700992048
30b551ca6d1c9928f54d6fabebd02f7e,9.414579999999917
cae6e0ba534910bb4305f0e435f744d8,0.7325912523809448
f2eafbeced124848beaed2a2aa27dc69,22.859910481454584
17bbc976b6b594d2fe787202d1137dc5,0.4857731758106577
4043b985896e6027c63d63f3a2501369,0.2851425999999981
a81f0f2c98d9e04edf1fa969804eb959,0.41644297075440384
5c455fe660e0181e43e4f0f275572478,0.8778882706364004
7ee8c989c92508d9cc4a2c3a51c936e2,7.074870007273259
95a199d6f600b23cc82b62ecbd415649,0.05649681867942333
f88c5ee7f24bc3e1832a527d345482e7,7.316676700992048
92ff01085e9d9ed7650e867519ee68e9,1.8325016454068734
d8cac42120608d40a22c87060e80c616,0.40856466414939896
8a79f5dd0b16fcb83b477746e43bccc0,0.1704411162343898
7bab8da0536d5da5d0cb4e0475c96a85,0.15938116116099674
c503a849c9b9fbb1f65d81ceb4f9290a,0.41644297075440384
0841be7870a97ab267e70bc2df53d813,0.08438686504757137
929963713e25ec7147250f7ea4821713,0.6892725334787771
f172cd47f6156e3c6f9c19998ac7e433,3.2109146617115236
d885f9d925bdfde3aece4a436a37522e,0.15415925196772765
6ee3439a16b69b86eff8450ae4ba5a38,2.1666779207284907
cbc78c0c838e37400475da7638aa5574,1.8923417959609876
08b39ca5d72a8bb04c9e0b12f0ea7f06,1.3667362828489924
0729a4c365c90f37f1d1f68ff4bdb405,0.034619188879094764
9153befcd18397dbaf91679ff2605c1c,3.808988675797106
4a23f54e4f849c0414b8a2975d0864ce,0.5270524890286696
54ca27b37fbf7b7fb1574b5f3967a94f,1.4132956487309598
0f295f777d765bfb0b6a34494db559c6,0.7232562261980057
035dc881381ca26513b043a47eb48712,0.40644652347839644
3ec56014e00288a8c251ce1f05917aeb,3.2578803860184724
1ed2fb3e17f5d6ca7e7f13ac4938a4ac,0.9441536127019868
fe53480e070977c4a5262190c3368073,0.4179465357142838
b5657e5e4dbbd3e22e96ec2205feda9d,15.881738182274951
49368712d4275b73954b98899e123d7b,4.375785136657206
7672922bdbf70e57daecc5b3ead7236f,6.585245869941354
7e9e95ee5e32da176faafc12f9e5d937,15.278185300923935
d21dd405463e5b422e068c666cb3e72e,0.5557231076347591
48484f20899f417be81cbed20c5aa2f5,2.022962665669986
fc6de18fd10c601f75c6c9abd7b53b6e,0.47646895823592456
5789bf2cd93e68842435a0cc146d05e9,0.1704411162343898
2d8e94a44fcbbd5fc0bf474da2aa5379,0.41582259253968484
8d07b797e18aea9f98c9bc46c40949a9,0.41644297075440384
569bd4e05f1fd20ef98ac916e908eb98,0.8568263936256639
5febdf994a2d9158cc935a9dfff4b42a,0.7019110939014419
df2d41ebba0da3febb54ad363f42cff5,0.14947619696692196
e95090f3681d5ef6a5caa73269db337c,0.2463936561377508
ef60b51a17979b28dce4d4f6f26add4c,4.443889215476202
b25aa1b49e7e7a5e1628981e5f15b477,0.05649681867942333
e88571900db3333cb7c425b7b373366f,0.16888097077180134
c85abfed8947cfb8a03a54b66c64913e,2.105237719111662
0f47ec565eaa808dbdbc2d75be9135d2,1.7917770033240987
f39772c166e0343f1c5f0dfe5828db35,30.9251894162476
06bfb16d6f356abdae609c92dcc394b2,0.08833230719027278
9c242e2c46617917373d895d0dc04136,22.017639074338337
